cov_n100,len_n100,cov_n200,len_n200,cov_n300,len_n300,cov_n500,len_n500,cov_n800,len_n800,cov_n1200,len_n1200,cov_n1500,len_n1500
1,41.08687454,1,34.13851486,1,40.73073173,1,27.62402074,1,25.63268441,1,24.64774913,1,26.10818461
1,42.63128465,1,30.82096826,1,25.27191712,1,24.41368725,0,22.65747757,1,25.16728645,1,28.072695
1,39.23675487,1,31.4640358,1,24.42414691,1,25.34365119,0,24.87122579,1,22.45016408,1,28.42295911
1,37.90460855,1,26.19910108,1,30.30922634,1,27.71337122,1,23.71221712,1,29.55248246,1,24.03182682
1,34.23278499,1,31.18097873,1,23.20443362,1,43.28302411,1,29.54862834,0,21.34200091,1,22.73870885
1,37.34129221,1,28.17299425,0,28.16680756,1,26.36363784,1,24.41543414,1,24.74306722,1,26.87690359
1,33.67901248,1,32.34523024,1,30.57342399,1,26.10871998,1,25.18318521,1,28.53113466,1,23.63602296
1,38.35040259,1,30.04227581,0,21.9584863,1,24.51809494,1,29.49466219,1,27.51808131,0,22.3026866
1,39.73646668,1,30.92815033,1,24.99841862,1,25.20705359,1,24.91488922,1,26.05294925,1,30.65263778
1,40.6122317,1,38.19119468,1,26.60103764,0,23.4583613,1,23.14453927,1,25.75899841,1,25.66437705
1,37.6553128,1,29.92889333,1,28.08620389,0,30.11713023,1,24.36794403,1,21.66511889,1,24.11597176
1,38.17872773,1,35.55210813,1,26.24217054,1,28.26624272,1,23.9400695,1,22.99210377,1,25.0743626
1,34.74439838,1,30.44912193,1,31.41187597,1,28.70104698,1,29.15003407,1,25.30288658,0,24.48525549
1,42.34950961,1,32.36246506,1,32.71171243,1,28.84086565,1,30.2462392,1,26.265407,1,21.19735866
1,36.9692603,1,35.69439597,1,33.66893456,1,27.9053696,1,24.82905295,1,32.39853674,1,20.78377002
1,37.04969307,1,35.122756,1,33.33815635,1,28.29128711,1,24.59385681,1,24.52509066,1,25.79797957
1,33.22409809,1,29.47470447,1,25.96405677,1,28.64591354,1,28.87260333,1,23.32505262,1,25.43257636
1,37.15288073,1,30.74038778,1,36.71445279,1,29.63916563,1,23.7249749,1,24.2800934,1,25.8166256
1,35.86462236,1,30.11511634,1,32.62847612,0,28.66739573,1,24.2891483,1,32.11064768,1,24.50943711
1,30.74651114,1,32.28458954,1,35.38642447,1,26.48561453,1,25.38526322,1,27.58107837,1,28.37938202
1,35.8568274,1,30.84030009,1,29.89890886,1,29.99031039,1,29.18315566,1,25.59203354,1,30.80022516
